Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_x1,q_x2,q_x3,q_x4,q_x5,q_x6,q_x7,q_x8,q_x9,q_x10,q_x11,q_x12,q_x13,q_x14,q_x15,q_x16,q_x17,q_x18,q_x19,q_x20,q_x21,q_x22,q_x23,q_x24,q_x25,q_x26,q_x27,q_x28,q_x29,q_x30,q_x31,q_x32,q_x33,q_x34,q_x35,q_x36,q_x37,q_x38,q_x39,q_x40,q_x41,q_x42,q_x43,q_x44,q_x45,q_x46,q_x47,q_x48,q_x49,q_x50,q_s1,q_s2,q_s3,q_s4,q_s5,q_s6
35,248,3,4,115,0,99,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_3,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
35,249,4,0,115,0,99,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_3,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
35,250,5,1,116,0,100,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_3,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
35,251,6,1,117,0,101,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_3,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
35,252,7,0,117,0,101,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_3,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
36,252,0,0,117,0,101,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_4,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_3,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
36,253,1,4,121,0,105,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_0,M_2,M_1,M_4,M_0,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
36,254,2,3,124,1,107,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
36,255,3,2,126,0,109,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
36,256,4,1,127,0,110,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
36,257,5,1,128,0,111,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
36,258,6,1,129,0,112,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
36,259,7,0,129,0,112,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
37,259,0,0,129,0,112,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
37,260,1,4,133,1,115,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
37,261,2,5,138,1,119,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_2,M_3,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
37,262,3,1,139,0,120,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_2,M_3,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
37,263,4,2,141,0,122,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
37,264,5,0,141,0,122,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
37,265,6,0,141,0,122,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
37,266,7,1,142,0,123,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
38,266,0,0,142,0,123,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_4,M_4,M_3,M_4,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
38,267,1,7,149,0,130,M_0,M_0,M_0,M_1,M_1,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
38,268,2,2,151,0,132,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
38,269,3,1,152,0,133,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
38,270,4,0,152,0,133,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
38,271,5,1,153,0,134,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
38,272,6,1,154,0,135,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
38,273,7,0,154,0,135,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
39,273,0,0,154,0,135,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
39,274,1,3,157,0,138,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
39,275,2,1,158,0,139,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_4,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
39,276,3,2,160,0,141,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
39,277,4,0,160,0,141,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_3,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
39,278,5,1,161,0,142,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
39,279,6,0,161,0,142,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
39,280,7,1,162,0,143,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
40,280,0,0,162,0,143,M_0,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_2,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
40,281,1,4,166,1,146,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
40,282,2,1,167,0,147,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
40,283,3,2,169,1,148,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
40,284,4,0,169,0,148,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
40,285,5,1,170,0,149,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_4,M_3,M_3,M_3,M_3,M_3
40,286,6,1,171,0,150,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_2,M_3,M_3,M_3,M_3,M_3
40,287,7,1,172,0,151,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
41,287,0,0,172,0,151,M_3,M_0,M_0,M_1,M_0,M_1,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_1,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_2,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
41,288,1,7,179,3,155,M_3,M_0,M_0,M_0,M_1,M_3,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_1,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
41,289,2,2,181,1,156,M_3,M_0,M_0,M_0,M_1,M_3,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
41,290,3,2,183,0,158,M_3,M_0,M_3,M_0,M_1,M_3,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
41,291,4,0,183,0,158,M_3,M_0,M_3,M_0,M_1,M_3,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
41,292,5,0,183,0,158,M_3,M_0,M_3,M_0,M_1,M_3,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
41,293,6,1,184,0,159,M_3,M_0,M_3,M_0,M_1,M_3,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
41,294,7,1,185,0,160,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
42,294,0,0,185,0,160,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_4,M_0,M_4,M_2,M_4,M_1,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_0,M_3,M_3,M_3,M_3
42,295,1,3,188,0,163,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_0,M_4,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
42,296,2,2,190,0,165,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_1,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_1,M_4,M_3,M_0,M_3,M_3,M_1,M_2,M_3,M_3,M_3,M_3
42,297,3,3,193,0,168,M_3,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_2,M_4,M_2,M_4,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_2,M_1,M_2,M_0,M_2,M_4,M_0,M_0,M_0,M_0,M_4,M_4,M_4,M_4,M_4,M_4,M_0,M_1,M_4,M_2,M_2,M_2,M_2,M_2,M_2,M_3,M_4,M_3,M_0,M_3,M_3,M_1,M_4,M_3,M_3,M_3,M_3
