Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_x1,q_x2,q_x3,q_x4,q_x5,q_x6,q_x7,q_x8,q_x9,q_x10,q_x11,q_x12,q_x13,q_x14,q_x15,q_x16,q_x17,q_x18,q_x19,q_x20,q_x21,q_x22,q_x23,q_x24,q_x25,q_x26,q_x27,q_x28,q_x29,q_x30,q_x31,q_x32,q_x33,q_x34,q_x35,q_x36,q_x37,q_x38,q_x39,q_x40,q_x41,q_x42,q_x43,q_x44,q_x45,q_x46,q_x47,q_x48,q_x49,q_x50,q_x51,q_x52,q_x53,q_x54,q_x55,q_x56,q_x57,q_x58,q_x59,q_x60,q_x61,q_x62,q_x63,q_x64,q_x65,q_x66,q_x67,q_x68,q_x69,q_x70,q_x71,q_x72,q_x73,q_x74,q_x75,q_x76,q_x77,q_x78,q_x79,q_x80,q_x81,q_x82,q_x83,q_x84,q_x85,q_x86,q_x87,q_x88,q_x89,q_x90,q_x91,q_x92,q_x93,q_x94,q_x95,q_x96,q_x97,q_x98,q_x99,q_x100,q_s1,q_s2,q_s3,q_s4,q_s5,q_s6,q_s7
74,225,3,0,96,0,84,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_2,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_1,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
75,225,0,0,96,0,84,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_2,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_1,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
75,226,1,2,98,1,85,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
75,227,2,0,98,0,85,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
75,228,3,0,98,0,85,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
76,228,0,0,98,0,85,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
76,229,1,0,98,0,85,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
76,230,2,0,98,0,85,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
76,231,3,0,98,0,85,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
77,231,0,0,98,0,85,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_2,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
77,232,1,2,100,0,87,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
77,233,2,0,100,0,87,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
77,234,3,0,100,0,87,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
78,234,0,0,100,0,87,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
78,235,1,0,100,0,87,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
78,236,2,0,100,0,87,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
78,237,3,0,100,0,87,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
79,237,0,0,100,0,87,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_2,M_2,M_2,M_2,M_2,M_2,M_6,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
79,238,1,2,102,0,89,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
79,239,2,0,102,0,89,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
79,240,3,0,102,0,89,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
80,240,0,0,102,0,89,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
80,241,1,0,102,0,89,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
80,242,2,0,102,0,89,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
80,243,3,0,102,0,89,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
81,243,0,0,102,0,89,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_2,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_4,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
81,244,1,2,104,1,90,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_4,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
81,245,2,0,104,0,90,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_4,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
81,246,3,0,104,0,90,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_4,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
82,246,0,0,104,0,90,M_0,M_5,M_6,M_1,M_5,M_6,M_4,M_3,M_0,M_3,M_4,M_5,M_1,M_6,M_4,M_0,M_6,M_5,M_0,M_6,M_3,M_1,M_3,M_5,M_0,M_0,M_4,M_6,M_2,M_3,M_1,M_2,M_5,M_4,M_4,M_1,M_4,M_1,M_3,M_2,M_3,M_6,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_2,M_2,M_5,M_5,M_6,M_1,M_1,M_6,M_4,M_3,M_0,M_1,M_0,M_1,M_6,M_0,M_4,M_0,M_3,M_4,M_4,M_6,M_1,M_3,M_0,M_5,M_0,M_5,M_1,M_3,M_1,M_4,M_3,M_5,M_4,M_6,M_0,M_5,M_3,M_4,M_5,M_6,M_6,M_1,M_3,M_4,M_1,M_0,M_3,M_5,M_6,M_2,M_2,M_2,M_2,M_2,M_2,M_5
